"rep","period_span","rise_level","dataset_id","seed","N","period_start","period_end","intercept","sigma","rise","slope","time_ref_min","time_ref_range","mean_width","coarseness"
5,400,12,605,605,200,100,500,4.54027048917487,2.25423575181048,-0.903002897277474,-0.00225750724319369,-100,800,125,0.3125
6,400,12,606,606,200,100,500,4.25690378411673,1.37715472560376,1.19925765506923,0.00299814413767308,-100,800,125,0.3125
7,400,12,607,607,200,100,500,12.8031137350481,2.5615584285697,-6.45006874389946,-0.0161251718597487,-100,800,125,0.3125
8,400,12,608,608,200,100,500,10.0928215708118,1.80061108828522,-8.50402971915901,-0.0212600742978975,-100,800,125,0.3125
9,400,12,609,609,200,100,500,4.60926984483376,3.25247924518771,9.89972361177206,0.0247493090294301,-100,800,125,0.3125
10,400,12,610,610,200,100,500,13.2022055415437,2.21256716363132,10.6081031933427,0.0265202579833567,-100,800,125,0.3125
11,400,12,611,611,200,100,500,4.90822621411644,0.945541573222727,1.4720979295671,0.00368024482391775,-100,800,125,0.3125
12,400,12,612,612,200,100,500,8.77824675454758,1.27063734293915,-1.05211297608912,-0.0026302824402228,-100,800,125,0.3125
13,400,12,613,613,200,100,500,4.5103513863869,2.31439498974942,-7.1131748277694,-0.0177829370694235,-100,800,125,0.3125
14,400,12,614,614,200,100,500,10.3503213054501,3.58403114369139,-6.4848871640861,-0.0162122179102153,-100,800,125,0.3125
15,400,12,615,615,200,100,500,14.3687809503172,2.4635211272398,-4.69673825986683,-0.0117418456496671,-100,800,125,0.3125
16,400,12,616,616,200,100,500,9.92541654477827,3.59928118844982,0.604208417236805,0.00151052104309201,-100,800,125,0.3125
17,400,12,617,617,200,100,500,11.2458153176121,0.841094879666343,-8.67196532897651,-0.0216799133224413,-100,800,125,0.3125
18,400,12,618,618,200,100,500,9.79172177123837,3.48137681337539,3.50738768465817,0.00876846921164542,-100,800,125,0.3125
19,400,12,619,619,200,100,500,11.4407116211951,0.81943703989964,-4.44430624879897,-0.0111107656219974,-100,800,125,0.3125
20,400,12,620,620,200,100,500,2.11906244023703,3.08321665984113,5.38152632117271,0.0134538158029318,-100,800,125,0.3125
21,400,12,621,621,200,100,500,2.31760820909403,3.6354070456,8.6920556332916,0.021730139083229,-100,800,125,0.3125
22,400,12,622,622,200,100,500,8.63560123578645,3.52398512000218,3.10175167769194,0.00775437919422984,-100,800,125,0.3125
23,400,12,623,623,200,100,500,6.575125339441,3.22027919150423,-7.92544086836278,-0.019813602170907,-100,800,125,0.3125
24,400,12,624,624,200,100,500,10.8039975038264,1.93543750059325,-10.9535559732467,-0.0273838899331167,-100,800,125,0.3125
25,400,12,625,625,200,100,500,13.3947830027901,1.43161307368428,5.54831194505095,0.0138707798626274,-100,800,125,0.3125
26,400,12,626,626,200,100,500,6.56309129460715,3.88348595611751,-0.126235323026776,-0.000315588307566941,-100,800,125,0.3125
27,400,12,627,627,200,100,500,13.9298409952316,2.59729709965177,-2.40478683449328,-0.0060119670862332,-100,800,125,0.3125
28,400,12,628,628,200,100,500,13.6576285567135,2.47426230809651,8.44297438301146,0.0211074359575287,-100,800,125,0.3125
29,400,12,629,629,200,100,500,2.28776654996909,2.04702934983652,-10.8022174257785,-0.0270055435644463,-100,800,125,0.3125
30,400,12,630,630,200,100,500,14.3970991401002,3.02086120366585,-3.9868050981313,-0.00996701274532825,-100,800,125,0.3125
31,400,12,631,631,200,100,500,2.12658859556541,1.2703948346898,-6.81278956308961,-0.017031973907724,-100,800,125,0.3125
32,400,12,632,632,200,100,500,7.92068410431966,3.56816539983265,9.82129956409335,0.0245532489102334,-100,800,125,0.3125
33,400,12,633,633,200,100,500,3.11259333766066,3.28968891431578,-10.8383333254606,-0.0270958333136514,-100,800,125,0.3125
34,400,12,634,634,200,100,500,13.4132409670856,2.85003619582858,5.1221492215991,0.0128053730539978,-100,800,125,0.3125
35,400,12,635,635,200,100,500,3.10319974157028,1.38016597332899,11.293538723141,0.0282338468078524,-100,800,125,0.3125
36,400,12,636,636,200,100,500,11.8179307233077,2.19174461520743,-5.09700543433428,-0.0127425135858357,-100,800,125,0.3125
37,400,12,637,637,200,100,500,12.0042403873522,2.44648015184794,2.36914511024952,0.0059228627756238,-100,800,125,0.3125
38,400,12,638,638,200,100,500,10.2644185340032,0.501321367220953,-1.06910632364452,-0.0026727658091113,-100,800,125,0.3125
39,400,12,639,639,200,100,500,10.7794306674041,3.02268642233685,1.36562254093587,0.00341405635233969,-100,800,125,0.3125
40,400,12,640,640,200,100,500,8.93539331317879,2.56317319744267,-8.5026968177408,-0.021256742044352,-100,800,125,0.3125
41,400,12,641,641,200,100,500,14.5084655489773,3.56920721882489,0.138327134773135,0.000345817836932838,-100,800,125,0.3125
42,400,12,642,642,200,100,500,10.6151655693538,0.856635284028016,9.82429086975753,0.0245607271743938,-100,800,125,0.3125
43,400,12,643,643,200,100,500,9.50487252580933,1.38547019730322,2.3000902980566,0.00575022574514151,-100,800,125,0.3125
44,400,12,644,644,200,100,500,8.54274629894644,2.34645403595641,1.636529462412,0.00409132365603,-100,800,125,0.3125
45,400,12,645,645,200,100,500,6.74750648555346,3.68320394901093,-2.75209217146039,-0.00688023042865098,-100,800,125,0.3125
46,400,12,646,646,200,100,500,14.0698266332038,0.664816232165322,1.28241775743663,0.00320604439359158,-100,800,125,0.3125
47,400,12,647,647,200,100,500,14.3057039070409,3.93691415549256,-3.6763859577477,-0.00919096489436924,-100,800,125,0.3125
48,400,12,648,648,200,100,500,8.55289846216328,3.65490015107207,-5.14336410351098,-0.0128584102587774,-100,800,125,0.3125
49,400,12,649,649,200,100,500,12.1535160746425,2.42107859312091,-7.49111826717854,-0.0187277956679463,-100,800,125,0.3125
50,400,12,650,650,200,100,500,6.49760603369214,0.746749215759337,-2.01877000741661,-0.00504692501854151,-100,800,125,0.3125
51,400,12,651,651,200,100,500,11.8718166965991,1.19204237835947,-1.70018199831247,-0.00425045499578118,-100,800,125,0.3125
52,400,12,652,652,200,100,500,10.8455433927011,2.93574113573413,10.6883823014796,0.0267209557536989,-100,800,125,0.3125
53,400,12,653,653,200,100,500,13.1562700080685,1.2671315720072,-0.982553567737341,-0.00245638391934335,-100,800,125,0.3125
54,400,12,654,654,200,100,500,2.07306306553073,3.81759146042168,-11.6392923519015,-0.0290982308797538,-100,800,125,0.3125
55,400,12,655,655,200,100,500,7.39789307792671,1.51570356579032,-7.9525255355984,-0.019881313838996,-100,800,125,0.3125
56,400,12,656,656,200,100,500,2.4444605386816,1.67295236955397,1.91797540336847,0.00479493850842118,-100,800,125,0.3125
57,400,12,657,657,200,100,500,10.3451320836321,2.94228599080816,1.38261903449893,0.00345654758624732,-100,800,125,0.3125
58,400,12,658,658,200,100,500,8.9913417045027,1.43720255105291,3.62535515986383,0.00906338789965957,-100,800,125,0.3125
59,400,12,659,659,200,100,500,13.1893713292666,3.70510483975522,-9.7924666274339,-0.0244811665685847,-100,800,125,0.3125
60,400,12,660,660,200,100,500,14.7162653210107,0.843706003041007,-11.4971606824547,-0.0287429017061368,-100,800,125,0.3125
61,400,12,661,661,200,100,500,2.33088533277623,2.28328951215371,2.30773847177625,0.00576934617944062,-100,800,125,0.3125
62,400,12,662,662,200,100,500,6.57688583433628,2.10274851752911,1.50685251317918,0.00376713128294796,-100,800,125,0.3125
63,400,12,663,663,200,100,500,8.58043645229191,1.18654228490777,-0.628913098946214,-0.00157228274736553,-100,800,125,0.3125
64,400,12,664,664,200,100,500,4.32481025671586,2.59107180312276,-9.27778932452202,-0.023194473311305,-100,800,125,0.3125
65,400,12,665,665,200,100,500,4.49446970270947,1.56328995258082,7.63324624300003,0.0190831156075001,-100,800,125,0.3125
66,400,12,666,666,200,100,500,7.32177236489952,2.01871954440139,-8.23521449044347,-0.0205880362261087,-100,800,125,0.3125
67,400,12,667,667,200,100,500,4.38955134898424,3.56227690854575,0.0536981765180826,0.000134245441295207,-100,800,125,0.3125
68,400,12,668,668,200,100,500,13.8972699902952,2.44935781834647,9.15788584202528,0.0228947146050632,-100,800,125,0.3125
69,400,12,669,669,200,100,500,4.84493827261031,0.756105733918957,4.8604632653296,0.012151158163324,-100,800,125,0.3125
70,400,12,670,670,200,100,500,12.085910647409,0.886267166468315,-9.18009918741882,-0.022950247968547,-100,800,125,0.3125
71,400,12,671,671,200,100,500,10.3344464078546,2.20502746978309,10.2028088215739,0.0255070220539346,-100,800,125,0.3125
72,400,12,672,672,200,100,500,12.7695842308458,3.69306234410033,2.59493505768478,0.00648733764421195,-100,800,125,0.3125
73,400,12,673,673,200,100,500,8.41002667509019,1.45404080604203,3.06741732917726,0.00766854332294315,-100,800,125,0.3125
74,400,12,674,674,200,100,500,8.26024559116922,2.78634337743279,-7.78659891150892,-0.0194664972787723,-100,800,125,0.3125
75,400,12,675,675,200,100,500,3.71264317142777,3.32305873883888,7.34957102872431,0.0183739275718108,-100,800,125,0.3125
76,400,12,676,676,200,100,500,12.0669128838927,3.63475328544155,-8.30924823693931,-0.0207731205923483,-100,800,125,0.3125
77,400,12,677,677,200,100,500,11.376828490058,2.71333228121512,-3.20336742326617,-0.00800841855816543,-100,800,125,0.3125
78,400,12,678,678,200,100,500,13.750390549656,1.09044457692653,-1.62467450648546,-0.00406168626621366,-100,800,125,0.3125
79,400,12,679,679,200,100,500,10.9256120133214,1.85179709398653,-4.94974644295871,-0.0123743661073968,-100,800,125,0.3125
80,400,12,680,680,200,100,500,14.912662014598,3.24768738111015,-9.96905951946974,-0.0249226487986743,-100,800,125,0.3125
81,400,12,681,681,200,100,500,10.8687614484224,0.625642222585157,-2.70947600528598,-0.00677369001321495,-100,800,125,0.3125
82,400,12,682,682,200,100,500,3.99379947222769,1.67461888503749,8.36734260432422,0.0209183565108106,-100,800,125,0.3125
83,400,12,683,683,200,100,500,10.3344304475468,2.58437286620028,-7.78464400023222,-0.0194616100005806,-100,800,125,0.3125
84,400,12,684,684,200,100,500,7.0572494592052,3.83308057778049,2.38312786258757,0.00595781965646893,-100,800,125,0.3125
85,400,12,685,685,200,100,500,13.5482626012526,0.923681224114262,1.67625487223268,0.00419063718058169,-100,800,125,0.3125
86,400,12,686,686,200,100,500,7.8682765585836,2.10938160098158,10.3615522496402,0.0259038806241006,-100,800,125,0.3125
87,400,12,687,687,200,100,500,5.25567380618304,1.54997343581636,2.38110048696399,0.00595275121740997,-100,800,125,0.3125
88,400,12,688,688,200,100,500,6.01565659651533,0.647535652853549,-3.80574467405677,-0.00951436168514192,-100,800,125,0.3125
89,400,12,689,689,200,100,500,5.57028162269853,3.78091622621287,-8.19488718174398,-0.0204872179543599,-100,800,125,0.3125
90,400,12,690,690,200,100,500,3.72287316876464,3.81857612344902,0.609719512984157,0.00152429878246039,-100,800,125,0.3125
91,400,12,691,691,200,100,500,11.9982486190274,3.86181936343201,-0.505746295675635,-0.00126436573918909,-100,800,125,0.3125
92,400,12,692,692,200,100,500,6.97288995538838,3.29526188329328,-7.6682076305151,-0.0191705190762877,-100,800,125,0.3125
93,400,12,693,693,200,100,500,11.4422415981535,3.50786105054431,3.71635214611888,0.0092908803652972,-100,800,125,0.3125
94,400,12,694,694,200,100,500,6.01883256458677,3.99201449973043,1.44150885567069,0.00360377213917673,-100,800,125,0.3125
95,400,12,695,695,200,100,500,13.2614007885568,2.48971149907447,-5.33221324905753,-0.0133305331226438,-100,800,125,0.3125
96,400,12,696,696,200,100,500,11.2322329927702,3.60470770963002,-7.93616202101111,-0.0198404050525278,-100,800,125,0.3125
97,400,12,697,697,200,100,500,8.44092686008662,1.46240057121031,-8.46917261369526,-0.0211729315342382,-100,800,125,0.3125
98,400,12,698,698,200,100,500,4.04601749801077,1.70537818351295,6.47136160545051,0.0161784040136263,-100,800,125,0.3125
99,400,12,699,699,200,100,500,11.4564918919932,2.90044539934024,1.07140609994531,0.00267851524986327,-100,800,125,0.3125
100,400,12,700,700,200,100,500,6.27382963034324,3.75692056992557,-0.447285717353225,-0.00111821429338306,-100,800,125,0.3125
1,800,12,701,701,200,100,900,13.3021138568874,3.29391153226607,-9.90493604913354,-0.0123811700614169,-100,1200,125,0.15625
2,800,12,702,702,200,100,900,8.34129274846055,1.96651164907962,7.14818296954036,0.00893522871192545,-100,1200,125,0.15625
3,800,12,703,703,200,100,900,5.12380217318423,3.33238662686199,9.41725276038051,0.0117715659504756,-100,1200,125,0.15625
4,800,12,704,704,200,100,900,4.68511994997971,2.79451035510283,-7.68260637670755,-0.00960325797088444,-100,1200,125,0.15625
5,800,12,705,705,200,100,900,14.4930678200908,0.864720844314434,-1.20387814007699,-0.00150484767509624,-100,1200,125,0.15625
6,800,12,706,706,200,100,900,8.30778870265931,3.51927679043729,-2.65422011353076,-0.00331777514191344,-100,1200,125,0.15625
7,800,12,707,707,200,100,900,5.0249539243523,0.942289044498466,-8.28527308814228,-0.0103565913601778,-100,1200,125,0.15625
8,800,12,708,708,200,100,900,10.7077875910327,2.53700513206422,4.58851570822299,0.00573564463527873,-100,1200,125,0.15625
9,800,12,709,709,200,100,900,2.66446743695997,1.16515155218076,-4.19238459505141,-0.00524048074381426,-100,1200,125,0.15625
10,800,12,710,710,200,100,900,7.73585357307456,0.616443173843436,-10.9184314962476,-0.0136480393703096,-100,1200,125,0.15625
11,800,12,711,711,200,100,900,7.85858131782152,2.79329765657894,6.49206003919244,0.00811507504899055,-100,1200,125,0.15625
12,800,12,712,712,200,100,900,11.3542152824812,2.58954482665285,8.72529620490968,0.0109066202561371,-100,1200,125,0.15625
13,800,12,713,713,200,100,900,9.5514107523486,0.7883661754895,-2.76120164059103,-0.00345150205073878,-100,1200,125,0.15625
14,800,12,714,714,200,100,900,3.5753152531106,1.82070391986053,7.83541175164282,0.00979426468955353,-100,1200,125,0.15625
15,800,12,715,715,200,100,900,5.21396199730225,3.27000893186778,-0.918765842914581,-0.00114845730364323,-100,1200,125,0.15625
16,800,12,716,716,200,100,900,13.9101227992214,3.25609305896796,6.85558337531984,0.0085694792191498,-100,1200,125,0.15625
17,800,12,717,717,200,100,900,4.01146991201676,0.73635743453633,5.43947396613657,0.00679934245767072,-100,1200,125,0.15625
18,800,12,718,718,200,100,900,6.44741615955718,2.72096169961151,6.08757544867694,0.00760946931084618,-100,1200,125,0.15625
19,800,12,719,719,200,100,900,5.26263585104607,2.81321867636871,7.7855557333678,0.00973194466670975,-100,1200,125,0.15625
20,800,12,720,720,200,100,900,10.9160435530357,2.12350790738128,-1.94930124655366,-0.00243662655819207,-100,1200,125,0.15625
21,800,12,721,721,200,100,900,13.2975149333943,2.10961550869979,-3.81907118484378,-0.00477383898105472,-100,1200,125,0.15625
22,800,12,722,722,200,100,900,8.09593507903628,2.33679026842583,8.77347414940596,0.0109668426867574,-100,1200,125,0.15625
23,800,12,723,723,200,100,900,2.23185820621438,2.37366556073539,4.73983964323997,0.00592479955404997,-100,1200,125,0.15625
24,800,12,724,724,200,100,900,9.38227200345136,3.68212226475589,-9.19796936027706,-0.0114974617003463,-100,1200,125,0.15625
25,800,12,725,725,200,100,900,2.23750701406971,3.9027006526012,-0.376738373190165,-0.000470922966487706,-100,1200,125,0.15625
26,800,12,726,726,200,100,900,12.9763274111319,3.81900825491175,10.4059154950082,0.0130073943687603,-100,1200,125,0.15625
27,800,12,727,727,200,100,900,3.27834851038642,2.11812662496231,2.11565134674311,0.00264456418342888,-100,1200,125,0.15625
28,800,12,728,728,200,100,900,4.76108689256944,2.80993116123136,-5.4514281693846,-0.00681428521173075,-100,1200,125,0.15625
29,800,12,729,729,200,100,900,13.1557950580027,2.24682618153747,2.91853735595942,0.00364817169494927,-100,1200,125,0.15625
30,800,12,730,730,200,100,900,6.2375296219252,2.77456302603241,2.71088276803493,0.00338860346004367,-100,1200,125,0.15625
31,800,12,731,731,200,100,900,12.5894327787682,1.7837272832403,4.4563608225435,0.00557045102817938,-100,1200,125,0.15625
32,800,12,732,732,200,100,900,5.99859173735604,1.03510585520416,-11.3226182889193,-0.0141532728611492,-100,1200,125,0.15625
33,800,12,733,733,200,100,900,4.59632180980407,3.21957325609401,1.98790186084807,0.00248487732606009,-100,1200,125,0.15625
34,800,12,734,734,200,100,900,3.61261838790961,3.11888887931127,3.99820503406227,0.00499775629257783,-100,1200,125,0.15625
35,800,12,735,735,200,100,900,8.74002453242429,3.71806559571996,-3.57491682842374,-0.00446864603552967,-100,1200,125,0.15625
36,800,12,736,736,200,100,900,11.841050274903,2.30473744240589,4.95837697573006,0.00619797121966258,-100,1200,125,0.15625
37,800,12,737,737,200,100,900,11.5352229855489,1.04566763585899,3.16069651767612,0.00395087064709514,-100,1200,125,0.15625
38,800,12,738,738,200,100,900,2.70702118612826,2.64641066908371,2.47458090819418,0.00309322613524273,-100,1200,125,0.15625
39,800,12,739,739,200,100,900,10.9205277396832,2.61706629651599,1.79952777922153,0.00224940972402692,-100,1200,125,0.15625
40,800,12,740,740,200,100,900,10.4800957667176,0.581403270247392,0.971381468698382,0.00121422683587298,-100,1200,125,0.15625
41,800,12,741,741,200,100,900,11.1340311076492,0.678612190647982,3.77659327536821,0.00472074159421027,-100,1200,125,0.15625
42,800,12,742,742,200,100,900,4.08155379071832,1.57986975077074,-8.39465294592083,-0.010493316182401,-100,1200,125,0.15625
43,800,12,743,743,200,100,900,9.51727092149667,3.79669445555191,-2.83154682442546,-0.00353943353053182,-100,1200,125,0.15625
44,800,12,744,744,200,100,900,4.06642597354949,0.580149679677561,-0.455727042630315,-0.000569658803287894,-100,1200,125,0.15625
45,800,12,745,745,200,100,900,10.1640287821647,2.88498176494613,2.78454103879631,0.00348067629849538,-100,1200,125,0.15625
46,800,12,746,746,200,100,900,8.70645479299128,0.535625754273497,-0.826338948681951,-0.00103292368585244,-100,1200,125,0.15625
47,800,12,747,747,200,100,900,2.97371153370477,3.77549782476854,-2.93885928578675,-0.00367357410723344,-100,1200,125,0.15625
48,800,12,748,748,200,100,900,14.2988092084415,2.42603268893436,-3.68427641317248,-0.0046053455164656,-100,1200,125,0.15625
49,800,12,749,749,200,100,900,14.7760441347491,1.60971411620267,2.06186715513468,0.00257733394391835,-100,1200,125,0.15625
50,800,12,750,750,200,100,900,13.2713903945405,0.77984176564496,-11.392916271463,-0.0142411453393288,-100,1200,125,0.15625
51,800,12,751,751,200,100,900,7.54765942436643,2.6487498342758,-7.29050790891051,-0.00911313488613814,-100,1200,125,0.15625
52,800,12,752,752,200,100,900,4.07693657022901,0.592413041274995,-5.74212064035237,-0.00717765080044046,-100,1200,125,0.15625
